Date,D.YieldCurve,D.SahmRule,D.D.Ln.WagesPhillyMSA,D.Ln.NonfarmEmployeesPhillyMSA,D.Ln.NonfarmEmployeesPhilly,D.Ln.PersonalSavingsRate,D.Ln.NYCGasPrice,D.Ln.CarSales,D.Ln.RealRetailFoodServiceSales,D.Ln.UnemploymentRate,D.Ln.PPI,D.Ln.UnemploymentPhillyMSA,D.Ln.UnemploymentPhilly,D.Ln.CorporateProfits,D.Ln.RealGDP,D.Ln.AlcoholSales,D.Ln.PrimeEPOP,D.Ln.UncertaintyIndex,D.D.Ln.HousePriceIndexPhillyMSA,D.Ln.BuildingPermitsPhillyMSA,D.EconomicConditionsPhillyMSA,D.Ln.CPIPhillyMSA,D.Ln.InitialClaimsPA,D.Ln.ContinuedClaimsPA,D.Ln.NewManufacturingOrders,D.Ln.ConsumerConfidence,D.Ln.ManufacturingHoursWorked,D.Ln.PCE,D.Ln.RealDisposablePersonalIncome,D.Ln.HousingStarts,D.Ln.HousingSupply,D.D.Ln.GovtSocialBenefits,D.Ln.GDPPriceIndex,D.Ln.GDP,D.Ln.PCEPriceIndex,D.Ln.CPIU,D.Ln.10YearTreasury,D.Ln.3MonthTreasury,D.Ln.FedFundsRate,D.Ln.OilPriceWTI,D.Ln.FHFAHousePriceIndex,D.Ln.NonfarmEmployment,D.Ln.PersonalIncome,D.Ln.Wage&Salaries,D.Ln.NonresidentialInvestment,D.Ln.ResidentialInvestment,D.Ln.SP500,D.D.Ln.MedianHomeValuePhilly,D.Ln.AmusementBase,D.GrossReceiptsBase,D.NetIncomeBase,D.NPTBase,D.Ln.ParkingBase,D.Ln.RTTBase,D.Ln.SalesBase,D.Ln.WageBase
1999-07-01,-0.006406250000000002,0.0333333333333333,0.007312805099070729,0.0030959967990416004,0.0022390975086956644,-0.07723134793599029,0.25436857158315945,0.021979326077286476,0.01379051995566627,-0.007843177461025919,0.018830950289177473,0.008163310639160981,0.046330748492938945,-0.019820027900790294,0.01301162874887396,0.003788170300221161,-0.0012297603517428257,-0.07445312407446814,0.003876634827176595,-0.07234174941677107,-0.5466666666666664,0.006625257351256408,-0.025267431246504657,-0.004893356159490381,0.05071462900666468,-0.0008706893700356488,0.002416432911628963,0.01651007825413231,0.00680596080931295,0.04734734446831457,0.05762911283663641,-0.0008808347562183627,0.003694440276542643,0.016422730268699226,0.005292912359296409,0.007403735670574285,0.06012899395200355,0.04321434015887515,0.07048987775454463,0.20780460136200007,0.015387262764816612,0.005832981172817497,0.01359284381332948,0.0142676757309399,0.023816748429561052,0.015887664822648695,0.00929893440059093,-5.75532273003887e-05,-0.055429048293667904,0.07331029255804863,0.06295491743076922,-0.12902927435579709,-0.05060063344268073,0.2698292770908317,0.061052503871085406,0.034337760601903966
1999-10-01,-0.054012096774193497,-0.0633333333333333,-0.006319845858867801,0.004791576009899323,0.008472780600219387,-0.007326040092072494,0.05879440540603026,0.011911937281164686,0.015035346589149512,-0.04016604172533489,0.008372628711549979,0.0,-0.05815862859527643,0.00598048598624068,0.016853036731472315,0.018134629604366737,0.003276006205900295,-0.08905764906613678,-0.0016579994797938369,0.006285069069947191,1.02,0.00635302191680065,-0.14840399602299037,-0.040975495634562265,0.009122227883089806,0.0009497007693513027,-0.0008048290172872896,0.020430523866465933,0.01490516428462385,0.002420331960065525,0.023716526617316047,0.000811721222876649,0.0050999556197526275,0.022218308437169654,0.005884426334810122,0.007349322979152362,0.042701247447855195,0.08120001953288991,0.04103139667786282,0.1240705476608599,0.014856215610327794,0.006819053045816759,0.021993525160700855,0.02443248352962435,0.006079159718694882,0.015272017980882069,0.022843153054967757,-0.000564871461202543,0.3393893241649977,0.0464199633864015,0.03658805634461537,0.06579554805799748,0.05263600848016736,-0.19067042642382503,-0.11652685271804941,0.06256720026943086
2000-01-01,-0.2545494111623144,0.0333333333333333,-0.01306063332886609,0.003609206773453444,0.009214001265149818,0.07777770104268411,0.18037744561411176,0.050062723649616725,0.013238549923450194,-0.008230499136515412,0.013200657588102516,-0.05001042057466143,-0.06422033693171603,-0.024630496159875115,0.0036110737373284962,0.021016277957458307,0.0028577280113717407,0.07782035156527511,-0.0015438417929729553,0.05619115301662969,-0.41999999999999993,0.006641596748107048,0.012117718132971689,-0.04920574877126782,-0.014069296937808673,0.004295819447598603,0.0016090108057005281,0.02356589887510907,0.01897152523754464,0.0026154325340561613,0.00778214044205483,0.012731335045184977,0.006820035251576151,0.01039882530563574,0.008304993618820866,0.009846475772062213,0.0538957682051322,0.09031062115684918,0.06740031425835968,0.1585743119020635,0.01757021428946004,0.005884317867760558,0.029992906837678746,0.03612243713594587,0.038806415259562854,0.021788891623681472,0.03270924664927488,0.007023140772700387,-1.0242025735438745,0.0626123907609723,0.0457633125553846,-0.2225928838518067,-0.05579601451690763,-0.029942587168434898,0.09949042267597008,0.01829634450056261
2000-04-01,-0.3298412698412699,-0.01,-0.006802659412441514,0.005067557835141123,0.00271914299917686,0.0067796869853786745,0.0684692140119616,-0.05282639436593817,-0.007039584167610968,-0.025105921131076236,0.01834446346616936,-0.008583743691391588,-0.04112740835741313,-0.012901686084004993,0.018146007545828624,0.02300273935470898,-0.001631987306320859,0.4027480166076183,0.021928016788374194,-0.1336329815325783,-0.56,0.0056314752811843505,0.07824539928733287,0.012744055781460872,0.05409436894855624,-0.0011569152036337016,-0.0024144880945176084,0.014103137910401742,0.010986605463774168,-0.04457963163308776,0.05284248137438019,0.004104435062727063,0.005823633027803865,0.024180488729268035,0.004477386006833228,0.0078079647109445816,-0.0479417587350246,0.034424764212520165,0.09994363948263674,-0.001620370724907616,0.016691243814435985,0.005897869533525224,0.01578200545596964,0.005818849294721318,0.032881460220989034,0.004882299141736546,0.019801844211129627,0.00445994603829547,0.9339033817004498,0.3140052075110322,0.19344508290461615,-0.6200970185495351,0.11230374643301744,0.3359850684090233,0.5130871703093831,0.0657729872829158
2000-07-01,0.0606349206349206,0.04,0.015253082397857831,0.0003158713215105635,-0.003101369473013982,0.006734032181344052,0.034300176690583786,0.0004299909394247514,-0.0002837097059309457,0.016807118316381153,0.013042572645000305,0.025533302005164904,0.02357265027136002,-0.021436316468522065,0.0013346617894249846,0.027752306654594605,-0.005733021435478491,-0.5178842011256206,-0.015965710009754552,0.0483763240462034,-0.06333333333333346,0.005880269543649064,0.025803077452621892,0.0374693942538169,-0.007079910655825472,-0.0016343872927038205,-0.004037147186970902,0.015948593720233717,0.011554938445621943,-0.053728809817069845,-0.08434114843375107,-0.014935285512149399,0.006070870870031442,0.007015561626456446,0.006166874085878682,0.009097130385018914,-0.046956983087770965,0.0517307716092561,0.038566530449437586,0.0940140989497733,0.01570899851098506,0.0019296917347073617,0.0172160539721542,0.01911871694384537,0.013867235913848752,-0.0072868745738734475,0.019322454515099174,0.000708929181223894,-0.17093107146839515,0.009103843393498984,0.001163497320000012,0.20321982106034103,-0.054038285696492494,-0.3069774922946067,-0.443384748563755,-0.08122527076411856
2000-10-01,0.17875576036866367,-0.03,-0.0024751605747317384,0.004315001301413268,-0.01182535531862694,-0.11359717772370526,-0.01882868792965091,-0.060304585558501156,-0.00024174214219208068,-0.025317807984289953,0.013120623921374808,0.008368249670516636,-0.03137139576878378,-0.029638400088378702,0.0062095765062135655,0.004826596972592689,0.001231274524527315,0.6768119751177561,0.008427929726242844,-0.054448434169312776,0.13333333333333353,0.005867150152004896,0.03086887094079671,0.08187111756412335,-0.033199496983947085,-0.005540108291105739,-0.008123521521479216,0.014093632402728318,0.0035637124671588083,0.026469881844435328,-0.05762911283663641,0.005476398339928856,0.005272419946572349,0.011484384743404519,0.00551236378273412,0.0071038025529874815,-0.05702533778678798,0.0,-0.007183201743492296,0.011844381432331907,0.01720850191462553,0.002006458092568053,0.009049002742322898,0.005451426671847059,0.003569428911337269,0.009706814076159809,-0.0768415862118772,-0.0015347261835731985,0.27818338922604013,0.02367634628010462,0.012949093273846163,-0.2261028024051381,0.04601129774706081,0.35756777029550335,-0.06490319676307621,0.02054972329617044
2001-01-01,0.6124193548387096,0.22,0.0019477814538930716,0.00048367009806149497,0.006506831006710456,0.1202861658745018,-0.0797627562213554,0.04571293276217636,-0.003133214610942403,0.08201315166083534,0.016343820323440283,0.0,0.06543542370139765,-0.013806746056954644,-0.0028558506082028146,0.017455782103231954,0.000820008246030568,0.2074406820620478,0.011860382239749612,-0.12733898910106234,-0.94,0.007110027081983716,0.02342494795458272,0.05614203921954264,-0.049158270576214136,-0.01428693596680386,-0.008190053970044797,0.010763468183938585,0.009017817956998186,0.03874730497939449,-0.043296805753324064,0.02688188010061232,0.0063686821448785125,0.0032377759169932574,0.006746226110530884,0.009520254692745311,-0.09740818746733138,-0.22245127022044864,-0.14611576182411867,-0.10446943050023716,0.01828582949784252,0.0015530567926553829,0.018372048044502876,0.016445974320808077,-0.013096411731617685,0.01812934871433658,-0.06862857304357828,-0.0003263733544454084,-0.4188983027081328,0.0046764612363160984,-0.00969053886923077,-0.024813201207772584,-0.039169585405218754,-0.42990316339318113,0.016983331094579057,0.052669726730815825
2001-04-01,0.6204121863799282,0.2566666666666666,-0.01918991528259273,-0.0012338213734084391,-0.006120058617437252,-0.08338160893905089,0.06183313696909873,-0.029134812935802668,0.0033329188391331144,0.038614836127779606,-0.011192330947454643,0.008298802814695083,0.006592742165492105,0.03929681113667094,0.005828538918686732,-0.0032498335982174,-0.0069915974707219775,-0.1273341554430072,-0.0067948533974036,0.10245938927835674,-0.8466666666666669,0.011143678810231705,0.19400783445330916,0.11142755433160545,-0.07381299921395978,-0.0018416452054124122,-0.004120318973019899,0.007050233982193177,-0.0017418332278928972,0.015456258236691944,0.06840272688440052,-0.02176288928285075,0.006641868031506348,0.011859545102010927,0.00467704394685331,0.006987092914091164,0.042642119266002476,-0.27461897847705674,-0.25677798976311617,-0.0320883145515003,0.016075226617357607,-0.00267033598204236,0.0032897848072792613,-0.003607473654440696,-0.02125946136459067,0.02836681146078579,-0.03410041878260461,-0.0006915951321442293,0.2860389069631424,0.5434615504170743,0.36496092167999983,0.27198614527756027,0.42548478261839406,0.07266693658299062,0.050852744808988604,0.1320182007125581
2001-07-01,0.2350637522768675,0.22000000000000003,0.010097887696463026,-0.002472219105174922,-0.003340841221923796,0.34060447390612314,-0.15449358596006563,-0.04056817997922435,-0.009603486852654441,0.0939318198342034,-0.021266874707042582,0.08701137698962991,0.03401309880579628,-0.041022910447953365,-0.004159017669181253,-0.0013572206209335747,-0.005794718201654447,0.18419508012928976,0.0018423598325583157,-0.06653224299435045,-0.6233333333333333,0.00515090877914659,0.007840922685875995,0.08335218915230058,-0.05245846096585893,-0.0038504773239962375,0.0,0.004013914601074475,0.02281218596368184,-0.01878474061067248,0.0717439048588413,0.0052574109380501,0.003129501208450236,-0.00014419096343942783,0.0005930108419134328,0.002818755977023635,-0.056600471516709217,-0.14373155952408578,-0.2129872888677382,-0.04545126290391721,0.015158381796235965,-0.0030158328748051133,-0.0014190897116179713,-0.005138594795598195,-0.014356921634113284,0.022136383557308292,-0.07618349483427611,-0.002613944352217956,-0.11610098135453839,-0.15659468954884492,-0.13579292130923076,-0.27758224024400663,-0.3356163916075623,0.2303842191105332,-0.019097536421217143,-0.2004130073331929
2001-10-01,0.5754918032786882,0.7000000000000001,-0.004652864032782311,-0.0027338190229109216,-0.007594603466885452,-0.48036641628128196,-0.3022685273266401,0.13973718626702958,0.0340442963590899,0.1292117314800063,-0.03019384512827905,0.10080469912196555,0.08679200361692918,0.020519114223184864,0.002720011141040146,0.017101339142548078,-0.006246116496952503,0.23895014121797864,-0.004821910440090171,0.17459132588722426,-0.053333333333333344,-0.0021033602809792384,0.08527055620568547,0.11995170737931105,-0.03849191475195468,-0.0037611829505213024,-0.00579711768432567,0.015455187202165988,-0.012720770007252469,-0.018719654847782152,-0.06351340572232611,-0.003455551078829444,0.003418721435213712,0.0060216807504538394,0.0006135212765041587,-0.0007508917191563214,-0.04308358613631169,-0.5083750711655922,-0.4941244320425797,-0.26787944515560147,0.015584731016698328,-0.00607433405024338,0.002578002206728769,0.00037804376306738163,-0.03056325812808236,-0.0007314434845646645,-0.02253889966459255,0.0016436560828783087,0.3433454152808082,-0.029214768119884493,-0.03254562393692306,0.11399998631077188,-0.06079875333610474,-0.06949927539604772,-0.19039383084867723,0.07107422337924163
2002-01-01,-0.016333333333333533,0.1033333333333335,0.021243054385624127,0.0017626505095540423,0.0004885675297492398,0.394291807510039,0.08905233262033685,-0.10461220888785228,-0.017768440831726906,0.035718082602079315,-0.0038714721216583925,0.07263918363997157,0.05511274800206678,0.1119745165773578,0.008707124890666051,0.006918601307037697,-0.0016722411923622005,-0.4335172041944899,0.0029227960702398192,-0.1102034337795681,0.9066666666666666,0.0038474582679093317,-0.18436195870419603,-0.005607617684528776,-0.04651657769064599,0.009502119682252008,0.004144224746025937,0.004903401878031843,0.022291635023197642,0.09299133818557603,0.008163310639160981,0.015392591493277763,0.002724102513615989,0.011996649488777322,0.0018716254210424665,0.00318740309228005,0.06230857333871098,-0.10303222589823524,-0.20763936477824463,0.059778435374159056,0.016565669360454116,-0.003239670824775942,0.0037354677863188357,0.0015309652453279199,-0.02503218328970025,0.030698287517835432,0.01288806386826824,0.0013389000829810982,-0.15359953113446778,0.06816464125676569,0.04208600532461543,0.2657921180180397,0.09154545457434438,-0.05739472054920469,0.2307751668253708,-0.03952600657923355
2002-04-01,-0.0064791666666665915,-0.0800000000000003,-0.020420144687371966,-0.002565990499444837,0.0017081090510124852,0.049325066562501796,0.18727718820540745,-0.0022800544510888088,0.001891990272126165,0.02312241742085397,0.014887338609211653,0.012658396871923383,0.03450046521821326,0.035429742811863285,0.006039053516074588,-0.0022565882012264282,-0.003772798438693492,-0.08899459510017582,0.0026442255268657178,0.049057175053,-0.3133333333333334,0.007809086763637119,0.025864693830950358,0.002680067404099873,0.027500063049025414,0.0016511211732943565,0.00823727886647907,0.012702273180691392,0.0067451129012248146,-0.01874688762934973,0.01612938192988378,-0.005152841247610951,0.00407847591716326,0.009616736365723355,0.0075880673171395685,0.007831477654657526,0.004585661491319337,-0.0038835000263978126,0.00956945101615081,0.19222566062315183,0.018251118672038658,-0.0009282802236505461,0.010000284914511326,0.01051159373737498,-0.012272725210177526,0.030202124515922968,-0.057432063597177674,0.0019055902242435252,-0.3017517135581933,-0.13142097643948025,-0.2362066127723077,0.17250394760910348,0.09479602221107442,0.5548349020576993,-0.06591560148251219,0.019865015986955115
